New Name                         Original Name
eu.siacs.conversations.voicerecorder.eval_it$r   android.support.v4.widget.SlidingPaneLayout$DisableLayerRunnable
eu.siacs.conversations.voicerecorder.eval_it$s   public android.support.v4.widget.SlidingPaneLayout$LayoutParams
eu.siacs.conversations.voicerecorder.eval_it$u   android.support.v4.widget.SlidingPaneLayout$DragHelperCallback
eu.siacs.conversations.voicerecorder.eval_it$w   android.support.v4.widget.SlidingPaneLayout$AccessibilityDelegate
eu.siacs.conversations.voicerecorder.eval_it$x   abstract interface android.support.v4.widget.SlidingPaneLayout$SlidingPanelLayoutImpl
eu.siacs.conversations.voicerecorder.eval_iw$_   public abstract interface android.support.v4.widget.DrawerLayout$DrawerListener
eu.siacs.conversations.voicerecorder.eval_iw$d   abstract interface android.support.v4.widget.DrawerLayout$DrawerLayoutCompatImpl
eu.siacs.conversations.voicerecorder.eval_iw$f   abstract interface android.support.v4.widget.DrawerLayout$EdgeGravity
eu.siacs.conversations.voicerecorder.eval_iw$g   abstract interface android.support.v4.widget.DrawerLayout$LockMode
eu.siacs.conversations.voicerecorder.eval_iw$i   abstract interface android.support.v4.widget.DrawerLayout$State
eu.siacs.conversations.voicerecorder.eval_iw$m   android.support.v4.widget.DrawerLayout$ViewDragCallback
eu.siacs.conversations.voicerecorder.eval_iw$r   android.support.v4.widget.DrawerLayout$DrawerLayoutCompatImplApi21
eu.siacs.conversations.voicerecorder.eval_iw$s   final android.support.v4.widget.DrawerLayout$ChildAccessibilityDelegate
eu.siacs.conversations.voicerecorder.eval_iw$t   public android.support.v4.widget.DrawerLayout$SavedState
eu.siacs.conversations.voicerecorder.eval_iw$v   android.support.v4.widget.DrawerLayout$AccessibilityDelegate
eu.siacs.conversations.voicerecorder.eval_iw$z   android.support.v4.widget.DrawerLayout$DrawerLayoutCompatImplBase
eu.siacs.conversations.voicerecorder.eval_j8$1   android.support.v4.app.NotificationCompatSideChannelService$1
eu.siacs.conversations.voicerecorder.eval_j8$g   android.support.v4.app.NotificationCompatSideChannelService$NotificationSideChannelStub
eu.siacs.conversations.voicerecorder.eval_j9$1   android.support.v4.media.TransportMediatorJellybeanMR2$1
eu.siacs.conversations.voicerecorder.eval_j9$2   android.support.v4.media.TransportMediatorJellybeanMR2$2
eu.siacs.conversations.voicerecorder.eval_j9$3   android.support.v4.media.TransportMediatorJellybeanMR2$3
eu.siacs.conversations.voicerecorder.eval_j9$4   android.support.v4.media.TransportMediatorJellybeanMR2$4
eu.siacs.conversations.voicerecorder.eval_jc$1   android.support.v4.print.PrintHelper$1
eu.siacs.conversations.voicerecorder.eval_jc$u   final android.support.v4.print.PrintHelper$PrintHelperStubImpl
eu.siacs.conversations.voicerecorder.eval_jc$v   public abstract interface android.support.v4.print.PrintHelper$OnPrintFinishCallback
eu.siacs.conversations.voicerecorder.eval_jc$y   final android.support.v4.print.PrintHelper$PrintHelperKitkatImpl
eu.siacs.conversations.voicerecorder.eval_jf$p   public android.support.v4.app.NotificationCompatApi20$Builder
eu.siacs.conversations.voicerecorder.eval_jj$1   final android.support.v4.view.ViewCompatLollipop$1
eu.siacs.conversations.voicerecorder.eval_jv$s   android.support.v4.view.LayoutInflaterCompatHC$FactoryWrapperHC
eu.siacs.conversations.voicerecorder.eval_k9$p   public abstract interface android.support.v4.app.LoaderManager$LoaderCallbacks
eu.siacs.conversations.voicerecorder.eval_kh$j   abstract interface android.support.v4.view.MenuItemCompatIcs$SupportActionExpandProxy
eu.siacs.conversations.voicerecorder.eval_kh$o   android.support.v4.view.MenuItemCompatIcs$OnActionExpandListenerWrapper
eu.siacs.conversations.voicerecorder.eval_kk$b   android.support.v4.graphics.drawable.RoundedBitmapDrawableFactory$DefaultRoundedBitmapDrawable
eu.siacs.conversations.voicerecorder.eval_kn$1   final android.support.v4.app.FragmentTransitionCompat21$1
eu.siacs.conversations.voicerecorder.eval_kn$2   final android.support.v4.app.FragmentTransitionCompat21$2
eu.siacs.conversations.voicerecorder.eval_kn$3   final android.support.v4.app.FragmentTransitionCompat21$3
eu.siacs.conversations.voicerecorder.eval_kn$4   final android.support.v4.app.FragmentTransitionCompat21$4
eu.siacs.conversations.voicerecorder.eval_kn$_   public android.support.v4.app.FragmentTransitionCompat21$EpicenterView
eu.siacs.conversations.voicerecorder.eval_kn$l   public abstract interface android.support.v4.app.FragmentTransitionCompat21$ViewRetriever
eu.siacs.conversations.voicerecorder.eval_ko$1   final android.support.v4.view.accessibility.AccessibilityManagerCompatIcs$1
eu.siacs.conversations.voicerecorder.eval_ko$d   abstract interface android.support.v4.view.accessibility.AccessibilityManagerCompatIcs$AccessibilityStateChangeListenerBridge
eu.siacs.conversations.voicerecorder.eval_kr$1   android.support.v7.widget.ActionMenuPresenter$1
eu.siacs.conversations.voicerecorder.eval_kr$h   android.support.v7.widget.ActionMenuPresenter$ActionMenuPopupCallback
eu.siacs.conversations.voicerecorder.eval_kr$j   android.support.v7.widget.ActionMenuPresenter$OpenOverflowRunnable
eu.siacs.conversations.voicerecorder.eval_kr$s   android.support.v7.widget.ActionMenuPresenter$ActionButtonSubmenu
eu.siacs.conversations.voicerecorder.eval_kr$u   android.support.v7.widget.ActionMenuPresenter$PopupPresenterCallback
eu.siacs.conversations.voicerecorder.eval_kr$x   android.support.v7.widget.ActionMenuPresenter$SavedState
eu.siacs.conversations.voicerecorder.eval_kw$b   public abstract interface android.support.v7.internal.widget.NativeActionModeAwareLayout$OnActionModeForChildListener
eu.siacs.conversations.voicerecorder.eval_l2$1   final android.support.v4.media.RatingCompat$1
eu.siacs.conversations.voicerecorder.eval_l3$1   android.support.v4.app.BackStackRecord$1
eu.siacs.conversations.voicerecorder.eval_l3$2   android.support.v4.app.BackStackRecord$2
eu.siacs.conversations.voicerecorder.eval_l3$3   android.support.v4.app.BackStackRecord$3
eu.siacs.conversations.voicerecorder.eval_l3$h   final android.support.v4.app.BackStackRecord$Op
eu.siacs.conversations.voicerecorder.eval_l4$e   public abstract interface android.support.v4.util.Pools$Pool
eu.siacs.conversations.voicerecorder.eval_l4$v   public android.support.v4.util.Pools$SynchronizedPool
eu.siacs.conversations.voicerecorder.eval_l4$z   public android.support.v4.util.Pools$SimplePool
eu.siacs.conversations.voicerecorder.eval_la$1   android.support.v7.internal.widget.ActivityChooserView$1
eu.siacs.conversations.voicerecorder.eval_la$2   android.support.v7.internal.widget.ActivityChooserView$2
eu.siacs.conversations.voicerecorder.eval_la$3   android.support.v7.internal.widget.ActivityChooserView$3
eu.siacs.conversations.voicerecorder.eval_la$4   android.support.v7.internal.widget.ActivityChooserView$4
eu.siacs.conversations.voicerecorder.eval_la$s   android.support.v7.internal.widget.ActivityChooserView$Callbacks
eu.siacs.conversations.voicerecorder.eval_la$y   android.support.v7.internal.widget.ActivityChooserView$ActivityChooserViewAdapter
eu.siacs.conversations.voicerecorder.eval_ld$k   abstract interface android.support.v4.view.VelocityTrackerCompat$VelocityTrackerVersionImpl
eu.siacs.conversations.voicerecorder.eval_ld$l   android.support.v4.view.VelocityTrackerCompat$HoneycombVelocityTrackerVersionImpl
eu.siacs.conversations.voicerecorder.eval_ld$z   android.support.v4.view.VelocityTrackerCompat$BaseVelocityTrackerVersionImpl
eu.siacs.conversations.voicerecorder.eval_lj$1   android.support.v7.internal.widget.ActivityChooserModel$1
eu.siacs.conversations.voicerecorder.eval_lj$b   final android.support.v7.internal.widget.ActivityChooserModel$DefaultSorter
eu.siacs.conversations.voicerecorder.eval_lj$c   public abstract interface android.support.v7.internal.widget.ActivityChooserModel$ActivitySorter
eu.siacs.conversations.voicerecorder.eval_lj$d   public abstract interface android.support.v7.internal.widget.ActivityChooserModel$ActivityChooserModelClient
eu.siacs.conversations.voicerecorder.eval_lj$f   public final android.support.v7.internal.widget.ActivityChooserModel$ActivityResolveInfo
eu.siacs.conversations.voicerecorder.eval_lj$r   final android.support.v7.internal.widget.ActivityChooserModel$PersistHistoryAsyncTask
eu.siacs.conversations.voicerecorder.eval_lj$s   public abstract interface android.support.v7.internal.widget.ActivityChooserModel$OnChooseActivityListener
eu.siacs.conversations.voicerecorder.eval_ly$b   android.support.v4.app.TaskStackBuilder$TaskStackBuilderImplHoneycomb
eu.siacs.conversations.voicerecorder.eval_ly$d   public abstract interface android.support.v4.app.TaskStackBuilder$SupportParentable
eu.siacs.conversations.voicerecorder.eval_ly$j   android.support.v4.app.TaskStackBuilder$TaskStackBuilderImplJellybean
eu.siacs.conversations.voicerecorder.eval_ly$m   abstract interface android.support.v4.app.TaskStackBuilder$TaskStackBuilderImpl
eu.siacs.conversations.voicerecorder.eval_lz$i   android.support.v4.widget.NestedScrollView$AccessibilityDelegate
eu.siacs.conversations.voicerecorder.eval_lz$t   android.support.v4.widget.NestedScrollView$SavedState
eu.siacs.conversations.voicerecorder.eval_m0$1   android.support.v4.view.ViewPropertyAnimatorCompat$1
eu.siacs.conversations.voicerecorder.eval_m0$c   android.support.v4.view.ViewPropertyAnimatorCompat$JBMr2ViewPropertyAnimatorCompatImpl
eu.siacs.conversations.voicerecorder.eval_m0$e   abstract interface android.support.v4.view.ViewPropertyAnimatorCompat$ViewPropertyAnimatorCompatImpl
eu.siacs.conversations.voicerecorder.eval_m0$f   android.support.v4.view.ViewPropertyAnimatorCompat$KitKatViewPropertyAnimatorCompatImpl
eu.siacs.conversations.voicerecorder.eval_m0$s   android.support.v4.view.ViewPropertyAnimatorCompat$BaseViewPropertyAnimatorCompatImpl
eu.siacs.conversations.voicerecorder.eval_m0$v   android.support.v4.view.ViewPropertyAnimatorCompat$JBViewPropertyAnimatorCompatImpl
eu.siacs.conversations.voicerecorder.eval_m0$w   android.support.v4.view.ViewPropertyAnimatorCompat$ICSViewPropertyAnimatorCompatImpl
eu.siacs.conversations.voicerecorder.eval_m9$_   android.support.v4.view.ViewCompat$JbMr1ViewCompatImpl
eu.siacs.conversations.voicerecorder.eval_m9$a   android.support.v4.view.ViewCompat$LollipopViewCompatImpl
eu.siacs.conversations.voicerecorder.eval_m9$b   abstract interface android.support.v4.view.ViewCompat$LayoutDirectionMode
eu.siacs.conversations.voicerecorder.eval_m9$i   abstract interface android.support.v4.view.ViewCompat$ImportantForAccessibility
eu.siacs.conversations.voicerecorder.eval_m9$j   android.support.v4.view.ViewCompat$JBViewCompatImpl
eu.siacs.conversations.voicerecorder.eval_m9$k   android.support.v4.view.ViewCompat$GBViewCompatImpl
eu.siacs.conversations.voicerecorder.eval_m9$l   abstract interface android.support.v4.view.ViewCompat$LayerType
eu.siacs.conversations.voicerecorder.eval_m9$q   android.support.v4.view.ViewCompat$BaseViewCompatImpl
eu.siacs.conversations.voicerecorder.eval_m9$v   android.support.v4.view.ViewCompat$EclairMr1ViewCompatImpl
eu.siacs.conversations.voicerecorder.eval_m9$x   abstract interface android.support.v4.view.ViewCompat$AccessibilityLiveRegion
eu.siacs.conversations.voicerecorder.eval_m9$z   android.support.v4.view.ViewCompat$ICSViewCompatImpl
eu.siacs.conversations.voicerecorder.eval_ma$1   android.support.v7.widget.PopupMenu$1
eu.siacs.conversations.voicerecorder.eval_ma$f   public abstract interface android.support.v7.widget.PopupMenu$OnDismissListener
eu.siacs.conversations.voicerecorder.eval_ma$q   public abstract interface android.support.v7.widget.PopupMenu$OnMenuItemClickListener
eu.siacs.conversations.voicerecorder.eval_mk$1   android.support.v4.app.FragmentManagerImpl$1
eu.siacs.conversations.voicerecorder.eval_mk$2   android.support.v4.app.FragmentManagerImpl$2
eu.siacs.conversations.voicerecorder.eval_mk$3   android.support.v4.app.FragmentManagerImpl$3
eu.siacs.conversations.voicerecorder.eval_mk$4   android.support.v4.app.FragmentManagerImpl$4
eu.siacs.conversations.voicerecorder.eval_mk$5   android.support.v4.app.FragmentManagerImpl$5
eu.siacs.conversations.voicerecorder.eval_mk$q   android.support.v4.app.FragmentManagerImpl$FragmentTag
eu.siacs.conversations.voicerecorder.eval_mt$1   final android.support.v4.view.ViewPropertyAnimatorCompatKK$1
eu.siacs.conversations.voicerecorder.eval_n0$h   android.support.v7.internal.view.menu.ListMenuPresenter$MenuAdapter
eu.siacs.conversations.voicerecorder.eval_n2$j   public abstract interface android.support.v7.internal.widget.ViewStubCompat$OnInflateListener
eu.siacs.conversations.voicerecorder.eval_nc$h   android.support.v7.internal.widget.ListViewCompat$GateKeeperDrawable
eu.siacs.conversations.voicerecorder.eval_nh$y   public abstract android.support.v4.app.INotificationSideChannel$Stub
eu.siacs.conversations.voicerecorder.eval_nm$x   android.support.v4.widget.CircleImageView$OvalShadow
eu.siacs.conversations.voicerecorder.eval_nu$d   abstract interface android.support.v4.widget.ListPopupWindowCompat$ListPopupWindowImpl
eu.siacs.conversations.voicerecorder.eval_nu$g   android.support.v4.widget.ListPopupWindowCompat$BaseListPopupWindowImpl
eu.siacs.conversations.voicerecorder.eval_nu$l   android.support.v4.widget.ListPopupWindowCompat$KitKatListPopupWindowImpl
eu.siacs.conversations.voicerecorder.eval_ny$n   public abstract android.support.v4.app.NotificationCompatBase$Action
eu.siacs.conversations.voicerecorder.eval_ny$s   public abstract android.support.v4.app.NotificationCompatBase$UnreadConversation
eu.siacs.conversations.voicerecorder.eval_o0$b   public final android.support.v4.media.routing.MediaRouterJellybeanMr1$RouteInfo
eu.siacs.conversations.voicerecorder.eval_o0$f   android.support.v4.media.routing.MediaRouterJellybeanMr1$CallbackProxy
eu.siacs.conversations.voicerecorder.eval_o0$h   public final android.support.v4.media.routing.MediaRouterJellybeanMr1$ActiveScanWorkaround
eu.siacs.conversations.voicerecorder.eval_o0$t   public abstract interface android.support.v4.media.routing.MediaRouterJellybeanMr1$Callback
eu.siacs.conversations.voicerecorder.eval_o0$z   public final android.support.v4.media.routing.MediaRouterJellybeanMr1$IsConnectingWorkaround
eu.siacs.conversations.voicerecorder.eval_o8$1   final android.support.v4.media.VolumeProviderCompatApi21$1
eu.siacs.conversations.voicerecorder.eval_o8$n   public abstract interface android.support.v4.media.VolumeProviderCompatApi21$Delegate
eu.siacs.conversations.voicerecorder.eval_o9$1   final android.support.v4.view.ViewPropertyAnimatorCompatICS$1
eu.siacs.conversations.voicerecorder.eval_oe$1   android.support.v7.internal.view.menu.MenuItemImpl$1
eu.siacs.conversations.voicerecorder.eval_oj$d   android.support.v4.view.KeyEventCompat$EclairKeyEventVersionImpl
eu.siacs.conversations.voicerecorder.eval_oj$u   abstract interface android.support.v4.view.KeyEventCompat$KeyEventVersionImpl
eu.siacs.conversations.voicerecorder.eval_oj$w   android.support.v4.view.KeyEventCompat$BaseKeyEventVersionImpl
eu.siacs.conversations.voicerecorder.eval_on$1   final android.support.v4.app.FragmentManagerState$1
eu.siacs.conversations.voicerecorder.eval_or$1   final android.support.v4.media.session.ParcelableVolumeInfo$1
eu.siacs.conversations.voicerecorder.eval_ov$z   public android.support.v7.internal.view.SupportActionModeWrapper$CallbackWrapper
eu.siacs.conversations.voicerecorder.eval_oz$a   android.support.v4.widget.SearchViewCompat$SearchViewCompatHoneycombImpl
eu.siacs.conversations.voicerecorder.eval_oz$d   android.support.v4.widget.SearchViewCompat$SearchViewCompatStubImpl
eu.siacs.conversations.voicerecorder.eval_oz$r   public abstract android.support.v4.widget.SearchViewCompat$OnCloseListenerCompat
eu.siacs.conversations.voicerecorder.eval_oz$t   android.support.v4.widget.SearchViewCompat$SearchViewCompatIcsImpl
